Entity,Code,Date,Cases,Deaths
Angola,AGO,19-Apr-20,5,0
Angola,AGO,20-Apr-20,0,0
Angola,AGO,21-Apr-20,0,0
Angola,AGO,22-Apr-20,0,0
Angola,AGO,23-Apr-20,0,0
Angola,AGO,24-Apr-20,1,0
Angola,AGO,25-Apr-20,0,0
Angola,AGO,26-Apr-20,0,0
Angola,AGO,27-Apr-20,1,0
Angola,AGO,28-Apr-20,1,0
Angola,AGO,29-Apr-20,0,0
Angola,AGO,30-Apr-20,0,0
Angola,AGO,1-May-20,0,0
Angola,AGO,2-May-20,2,0
Angola,AGO,3-May-20,6,0
Angola,AGO,4-May-20,0,0
Angola,AGO,5-May-20,0,0
Angola,AGO,6-May-20,1,0
Angola,AGO,7-May-20,0,0
Angola,AGO,8-May-20,0,0
Angola,AGO,9-May-20,7,0
Angola,AGO,10-May-20,0,0
Angola,AGO,11-May-20,2,0
Angola,AGO,12-May-20,0,0
Angola,AGO,13-May-20,0,0
Angola,AGO,14-May-20,0,0
Angola,AGO,15-May-20,3,0
Angola,AGO,16-May-20,0,0
Angola,AGO,17-May-20,0,0
Angola,AGO,18-May-20,0,0
Angola,AGO,19-May-20,0,0
Angola,AGO,20-May-20,2,0
Angola,AGO,21-May-20,2,1
Angola,AGO,22-May-20,6,0
Angola,AGO,23-May-20,2,0
Angola,AGO,24-May-20,0,0
Angola,AGO,25-May-20,9,1
Angola,AGO,26-May-20,0,0
Angola,AGO,27-May-20,2,0
Angola,AGO,28-May-20,0,0
Angola,AGO,29-May-20,2,0
Angola,AGO,30-May-20,4,0
Angola,AGO,31-May-20,7,0
Angola,AGO,1-Jun-20,2,0
Angola,AGO,2-Jun-20,0,0
Angola,AGO,3-Jun-20,0,0
Angola,AGO,4-Jun-20,0,0
Angola,AGO,5-Jun-20,0,0
Angola,AGO,6-Jun-20,0,0
Angola,AGO,7-Jun-20,0,0
Angola,AGO,8-Jun-20,5,0
Angola,AGO,9-Jun-20,1,0
Angola,AGO,10-Jun-20,4,0
Angola,AGO,11-Jun-20,17,0
Angola,AGO,12-Jun-20,5,1
Angola,AGO,13-Jun-20,12,0
Angola,AGO,14-Jun-20,8,1
Anguilla,AIA,27-Mar-20,2,0
Anguilla,AIA,28-Mar-20,0,0
Anguilla,AIA,29-Mar-20,0,0
Anguilla,AIA,30-Mar-20,0,0
Anguilla,AIA,31-Mar-20,0,0
Anguilla,AIA,1-Apr-20,0,0
Anguilla,AIA,2-Apr-20,0,0
Anguilla,AIA,3-Apr-20,1,0
Anguilla,AIA,4-Apr-20,0,0
Anguilla,AIA,5-Apr-20,0,0
Anguilla,AIA,6-Apr-20,0,0
Anguilla,AIA,7-Apr-20,0,0
Anguilla,AIA,8-Apr-20,0,0
Anguilla,AIA,9-Apr-20,0,0
Anguilla,AIA,10-Apr-20,0,0
Anguilla,AIA,11-Apr-20,0,0
Anguilla,AIA,12-Apr-20,0,0
Anguilla,AIA,13-Apr-20,0,0
Anguilla,AIA,14-Apr-20,0,0
Anguilla,AIA,15-Apr-20,0,0
Anguilla,AIA,16-Apr-20,0,0
Anguilla,AIA,17-Apr-20,0,0
Anguilla,AIA,18-Apr-20,0,0
Anguilla,AIA,19-Apr-20,0,0
Anguilla,AIA,20-Apr-20,0,0
Anguilla,AIA,21-Apr-20,0,0
Anguilla,AIA,22-Apr-20,0,0
Anguilla,AIA,23-Apr-20,0,0
Anguilla,AIA,24-Apr-20,0,0
Anguilla,AIA,25-Apr-20,0,0
Anguilla,AIA,26-Apr-20,0,0
Anguilla,AIA,27-Apr-20,0,0
Anguilla,AIA,28-Apr-20,0,0
Anguilla,AIA,29-Apr-20,0,0
Anguilla,AIA,30-Apr-20,0,0
Anguilla,AIA,1-May-20,0,0
Anguilla,AIA,2-May-20,0,0
Anguilla,AIA,3-May-20,0,0
Anguilla,AIA,4-May-20,0,0
Anguilla,AIA,5-May-20,0,0
Anguilla,AIA,6-May-20,0,0
Anguilla,AIA,7-May-20,0,0
Anguilla,AIA,8-May-20,0,0
Anguilla,AIA,9-May-20,0,0
Anguilla,AIA,10-May-20,0,0
Anguilla,AIA,11-May-20,0,0
Anguilla,AIA,12-May-20,0,0
Anguilla,AIA,13-May-20,0,0
Anguilla,AIA,14-May-20,0,0
Anguilla,AIA,15-May-20,0,0
Anguilla,AIA,16-May-20,0,0
Anguilla,AIA,17-May-20,0,0
Anguilla,AIA,18-May-20,0,0
Anguilla,AIA,19-May-20,0,0
Anguilla,AIA,20-May-20,0,0
Anguilla,AIA,21-May-20,0,0
Anguilla,AIA,22-May-20,0,0
Anguilla,AIA,23-May-20,0,0
Anguilla,AIA,24-May-20,0,0
Anguilla,AIA,25-May-20,0,0
Anguilla,AIA,26-May-20,0,0
Anguilla,AIA,27-May-20,0,0
Anguilla,AIA,28-May-20,0,0
Anguilla,AIA,29-May-20,0,0
Anguilla,AIA,30-May-20,0,0
Anguilla,AIA,31-May-20,0,0
Anguilla,AIA,1-Jun-20,0,0
Anguilla,AIA,2-Jun-20,0,0
Anguilla,AIA,3-Jun-20,0,0
Anguilla,AIA,4-Jun-20,0,0
Anguilla,AIA,5-Jun-20,0,0
Anguilla,AIA,6-Jun-20,0,0
Anguilla,AIA,7-Jun-20,0,0
Anguilla,AIA,8-Jun-20,0,0
Anguilla,AIA,9-Jun-20,0,0
Anguilla,AIA,10-Jun-20,0,0
Anguilla,AIA,11-Jun-20,0,0
Anguilla,AIA,12-Jun-20,0,0
Anguilla,AIA,13-Jun-20,0,0
Anguilla,AIA,14-Jun-20,0,0
Antigua and Barbuda,ATG,15-Mar-20,1,0
Antigua and Barbuda,ATG,21-Mar-20,0,0
Antigua and Barbuda,ATG,22-Mar-20,0,0
Antigua and Barbuda,ATG,23-Mar-20,0,0
Antigua and Barbuda,ATG,24-Mar-20,0,0
Antigua and Barbuda,ATG,25-Mar-20,2,0
Antigua and Barbuda,ATG,26-Mar-20,0,0
Antigua and Barbuda,ATG,27-Mar-20,4,0
Antigua and Barbuda,ATG,28-Mar-20,0,0
Antigua and Barbuda,ATG,29-Mar-20,0,0
Antigua and Barbuda,ATG,30-Mar-20,0,0
Antigua and Barbuda,ATG,31-Mar-20,0,0
Antigua and Barbuda,ATG,1-Apr-20,0,0
Antigua and Barbuda,ATG,2-Apr-20,0,0
Antigua and Barbuda,ATG,3-Apr-20,2,0
Antigua and Barbuda,ATG,4-Apr-20,6,0
Antigua and Barbuda,ATG,5-Apr-20,0,0
Antigua and Barbuda,ATG,6-Apr-20,0,0
Antigua and Barbuda,ATG,7-Apr-20,0,0
Antigua and Barbuda,ATG,8-Apr-20,0,0
Antigua and Barbuda,ATG,9-Apr-20,0,0
Antigua and Barbuda,ATG,10-Apr-20,4,2
Antigua and Barbuda,ATG,11-Apr-20,2,0
Antigua and Barbuda,ATG,12-Apr-20,0,0
Antigua and Barbuda,ATG,13-Apr-20,0,0
Antigua and Barbuda,ATG,14-Apr-20,2,0
Antigua and Barbuda,ATG,15-Apr-20,0,0
Antigua and Barbuda,ATG,16-Apr-20,0,0
Antigua and Barbuda,ATG,17-Apr-20,0,0
Antigua and Barbuda,ATG,18-Apr-20,0,0
Antigua and Barbuda,ATG,19-Apr-20,0,0
Antigua and Barbuda,ATG,20-Apr-20,0,0
Antigua and Barbuda,ATG,21-Apr-20,0,1
Antigua and Barbuda,ATG,22-Apr-20,1,0
Antigua and Barbuda,ATG,23-Apr-20,0,0
Antigua and Barbuda,ATG,24-Apr-20,0,0
Antigua and Barbuda,ATG,25-Apr-20,0,0
Antigua and Barbuda,ATG,26-Apr-20,0,0
Antigua and Barbuda,ATG,27-Apr-20,0,0
Antigua and Barbuda,ATG,28-Apr-20,0,0
Antigua and Barbuda,ATG,29-Apr-20,0,0
Antigua and Barbuda,ATG,30-Apr-20,0,0
Antigua and Barbuda,ATG,1-May-20,0,0
Antigua and Barbuda,ATG,2-May-20,1,0
Antigua and Barbuda,ATG,3-May-20,0,0
Antigua and Barbuda,ATG,4-May-20,0,0
Antigua and Barbuda,ATG,5-May-20,0,0
Antigua and Barbuda,ATG,6-May-20,0,0
Antigua and Barbuda,ATG,7-May-20,0,0
Antigua and Barbuda,ATG,8-May-20,0,0
Antigua and Barbuda,ATG,9-May-20,0,0
Antigua and Barbuda,ATG,10-May-20,0,0
Antigua and Barbuda,ATG,11-May-20,0,0
Antigua and Barbuda,ATG,12-May-20,0,0
Antigua and Barbuda,ATG,13-May-20,0,0
Antigua and Barbuda,ATG,14-May-20,0,0
Antigua and Barbuda,ATG,15-May-20,0,0
Antigua and Barbuda,ATG,16-May-20,0,0
Antigua and Barbuda,ATG,17-May-20,0,0
Antigua and Barbuda,ATG,18-May-20,0,0
Antigua and Barbuda,ATG,19-May-20,0,0
Antigua and Barbuda,ATG,20-May-20,0,0
Antigua and Barbuda,ATG,21-May-20,0,0
Antigua and Barbuda,ATG,22-May-20,0,0
Antigua and Barbuda,ATG,23-May-20,0,0
Antigua and Barbuda,ATG,24-May-20,0,0
Antigua and Barbuda,ATG,25-May-20,0,0
Antigua and Barbuda,ATG,26-May-20,0,0
Antigua and Barbuda,ATG,27-May-20,0,0
Antigua and Barbuda,ATG,28-May-20,0,0
Antigua and Barbuda,ATG,29-May-20,0,0
Antigua and Barbuda,ATG,30-May-20,0,0
Antigua and Barbuda,ATG,31-May-20,0,0
Antigua and Barbuda,ATG,1-Jun-20,0,0
Antigua and Barbuda,ATG,2-Jun-20,0,0
Antigua and Barbuda,ATG,3-Jun-20,0,0
Antigua and Barbuda,ATG,4-Jun-20,1,0
Antigua and Barbuda,ATG,5-Jun-20,0,0
Antigua and Barbuda,ATG,6-Jun-20,0,0
Antigua and Barbuda,ATG,7-Jun-20,0,0
Antigua and Barbuda,ATG,8-Jun-20,0,0
Antigua and Barbuda,ATG,9-Jun-20,0,0
Antigua and Barbuda,ATG,10-Jun-20,0,0
Antigua and Barbuda,ATG,11-Jun-20,0,0
Antigua and Barbuda,ATG,12-Jun-20,0,0
Antigua and Barbuda,ATG,13-Jun-20,0,0
Antigua and Barbuda,ATG,14-Jun-20,0,0
Argentina,ARG,4-Mar-20,1,0
Argentina,ARG,6-Mar-20,1,0
Argentina,ARG,7-Mar-20,6,0
Argentina,ARG,8-Mar-20,1,1
Argentina,ARG,9-Mar-20,3,0
Argentina,ARG,11-Mar-20,7,0
Argentina,ARG,13-Mar-20,12,0
Argentina,ARG,14-Mar-20,3,1
Argentina,ARG,15-Mar-20,11,0
Argentina,ARG,16-Mar-20,11,0
Argentina,ARG,17-Mar-20,9,0
Argentina,ARG,18-Mar-20,14,0
Argentina,ARG,19-Mar-20,18,0
Argentina,ARG,20-Mar-20,31,1
Argentina,ARG,21-Mar-20,30,0
Argentina,ARG,22-Mar-20,67,1
Argentina,ARG,23-Mar-20,41,0
Argentina,ARG,24-Mar-20,35,0
Argentina,ARG,25-Mar-20,86,2
Argentina,ARG,26-Mar-20,115,2
Argentina,ARG,27-Mar-20,87,4
Argentina,ARG,28-Mar-20,101,5
Argentina,ARG,29-Mar-20,55,2
Argentina,ARG,30-Mar-20,75,1
Argentina,ARG,31-Mar-20,146,4
Argentina,ARG,1-Apr-20,0,0
Argentina,ARG,2-Apr-20,167,7
Argentina,ARG,3-Apr-20,0,3
Argentina,ARG,4-Apr-20,132,3
Argentina,ARG,5-Apr-20,186,6
Argentina,ARG,6-Apr-20,103,3
Argentina,ARG,7-Apr-20,74,7
Argentina,ARG,8-Apr-20,87,7
Argentina,ARG,9-Apr-20,80,5
Argentina,ARG,10-Apr-20,99,14
Argentina,ARG,11-Apr-20,81,3
Argentina,ARG,12-Apr-20,162,7
Argentina,ARG,13-Apr-20,66,6
Argentina,ARG,14-Apr-20,69,3
Argentina,ARG,15-Apr-20,160,7
Argentina,ARG,16-Apr-20,0,4
Argentina,ARG,17-Apr-20,128,6
Argentina,ARG,18-Apr-20,98,7
Argentina,ARG,19-Apr-20,170,10
Argentina,ARG,20-Apr-20,102,2
Argentina,ARG,21-Apr-20,90,8
Argentina,ARG,22-Apr-20,112,9
Argentina,ARG,23-Apr-20,144,8
Argentina,ARG,24-Apr-20,147,6
Argentina,ARG,25-Apr-20,0,2
Argentina,ARG,26-Apr-20,344,18
Argentina,ARG,27-Apr-20,0,1
Argentina,ARG,28-Apr-20,223,11
Argentina,ARG,29-Apr-20,124,10
Argentina,ARG,30-Apr-20,158,7
Argentina,ARG,1-May-20,143,4
Argentina,ARG,2-May-20,104,7
Argentina,ARG,3-May-20,149,12
Argentina,ARG,4-May-20,102,9
Argentina,ARG,5-May-20,104,14
Argentina,ARG,6-May-20,133,4
Argentina,ARG,7-May-20,188,9
Argentina,ARG,8-May-20,163,9
Argentina,ARG,9-May-20,240,11
Argentina,ARG,10-May-20,165,7
Argentina,ARG,11-May-20,13,0
Argentina,ARG,12-May-20,245,5
Argentina,ARG,13-May-20,529,14
Argentina,ARG,14-May-20,316,10
Argentina,ARG,15-May-20,255,24
Argentina,ARG,16-May-20,345,3
Argentina,ARG,17-May-20,326,7
Argentina,ARG,18-May-20,0,3
Argentina,ARG,19-May-20,566,16
Argentina,ARG,20-May-20,438,11
Argentina,ARG,21-May-20,474,10
Argentina,ARG,22-May-20,648,13
Argentina,ARG,23-May-20,718,17
Argentina,ARG,24-May-20,704,12
Argentina,ARG,25-May-20,723,7
Argentina,ARG,26-May-20,552,15
Argentina,ARG,27-May-20,600,17
Argentina,ARG,28-May-20,705,16
Argentina,ARG,29-May-20,769,8
Argentina,ARG,30-May-20,717,12
Argentina,ARG,31-May-20,795,8
Argentina,ARG,1-Jun-20,637,11
Argentina,ARG,2-Jun-20,564,17
Argentina,ARG,3-Jun-20,904,13
Argentina,ARG,4-Jun-20,949,14
Argentina,ARG,5-Jun-20,0,5
Argentina,ARG,6-Jun-20,1769,44
Argentina,ARG,7-Jun-20,983,16
Argentina,ARG,8-Jun-20,774,16
Argentina,ARG,9-Jun-20,826,29
Argentina,ARG,10-Jun-20,1141,24
Argentina,ARG,11-Jun-20,1239,18
Argentina,ARG,12-Jun-20,1373,30
Argentina,ARG,13-Jun-20,1391,20
Argentina,ARG,14-Jun-20,1531,30
Armenia,ARM,31-Dec-19,0,0
Armenia,ARM,1-Jan-20,0,0
Armenia,ARM,2-Jan-20,0,0
Armenia,ARM,3-Jan-20,0,0
Armenia,ARM,4-Jan-20,0,0
Armenia,ARM,5-Jan-20,0,0
Armenia,ARM,6-Jan-20,0,0
Armenia,ARM,7-Jan-20,0,0
Armenia,ARM,8-Jan-20,0,0
Armenia,ARM,9-Jan-20,0,0
Armenia,ARM,10-Jan-20,0,0
Armenia,ARM,11-Jan-20,0,0
Armenia,ARM,12-Jan-20,0,0
Armenia,ARM,13-Jan-20,0,0
Armenia,ARM,14-Jan-20,0,0
Armenia,ARM,15-Jan-20,0,0
Armenia,ARM,16-Jan-20,0,0
Armenia,ARM,17-Jan-20,0,0
Armenia,ARM,18-Jan-20,0,0
Armenia,ARM,19-Jan-20,0,0
Armenia,ARM,20-Jan-20,0,0
Armenia,ARM,21-Jan-20,0,0
Armenia,ARM,22-Jan-20,0,0
Armenia,ARM,23-Jan-20,0,0
Armenia,ARM,24-Jan-20,0,0
Armenia,ARM,25-Jan-20,0,0
Armenia,ARM,26-Jan-20,0,0
Armenia,ARM,27-Jan-20,0,0
Armenia,ARM,28-Jan-20,0,0
Armenia,ARM,29-Jan-20,0,0
Armenia,ARM,30-Jan-20,0,0
Armenia,ARM,31-Jan-20,0,0
Armenia,ARM,1-Feb-20,0,0
Armenia,ARM,2-Feb-20,0,0
Armenia,ARM,3-Feb-20,0,0
Armenia,ARM,4-Feb-20,0,0
Armenia,ARM,5-Feb-20,0,0
Armenia,ARM,6-Feb-20,0,0
Armenia,ARM,7-Feb-20,0,0
Armenia,ARM,8-Feb-20,0,0
Armenia,ARM,9-Feb-20,0,0
Armenia,ARM,10-Feb-20,0,0
Armenia,ARM,11-Feb-20,0,0
Armenia,ARM,12-Feb-20,0,0
Armenia,ARM,13-Feb-20,0,0
Armenia,ARM,14-Feb-20,0,0
Armenia,ARM,15-Feb-20,0,0
Armenia,ARM,16-Feb-20,0,0
Armenia,ARM,17-Feb-20,0,0
Armenia,ARM,18-Feb-20,0,0
Armenia,ARM,19-Feb-20,0,0
Armenia,ARM,20-Feb-20,0,0
Armenia,ARM,21-Feb-20,0,0
Armenia,ARM,22-Feb-20,0,0
Armenia,ARM,23-Feb-20,0,0
Armenia,ARM,24-Feb-20,0,0
Armenia,ARM,25-Feb-20,0,0
Armenia,ARM,26-Feb-20,0,0
Armenia,ARM,27-Feb-20,0,0
Armenia,ARM,28-Feb-20,0,0
Armenia,ARM,29-Feb-20,0,0
Armenia,ARM,1-Mar-20,1,0
Armenia,ARM,2-Mar-20,0,0
Armenia,ARM,12-Mar-20,3,0
Armenia,ARM,13-Mar-20,2,0
Armenia,ARM,14-Mar-20,7,0
Armenia,ARM,15-Mar-20,7,0
Armenia,ARM,16-Mar-20,10,0
Armenia,ARM,17-Mar-20,22,0
Armenia,ARM,18-Mar-20,26,0
Armenia,ARM,19-Mar-20,37,0
Armenia,ARM,20-Mar-20,7,0
Armenia,ARM,21-Mar-20,14,0
Armenia,ARM,22-Mar-20,24,0
Armenia,ARM,23-Mar-20,30,0
Armenia,ARM,24-Mar-20,4,0
Armenia,ARM,25-Mar-20,71,0
Armenia,ARM,26-Mar-20,25,0
Armenia,ARM,27-Mar-20,39,1
Armenia,ARM,28-Mar-20,43,0
Armenia,ARM,29-Mar-20,52,2
Armenia,ARM,30-Mar-20,0,0
Armenia,ARM,31-Mar-20,58,0
Armenia,ARM,1-Apr-20,50,0
Armenia,ARM,2-Apr-20,39,0
Armenia,ARM,3-Apr-20,92,1
Armenia,ARM,4-Apr-20,73,3
Armenia,ARM,5-Apr-20,34,0
Armenia,ARM,6-Apr-20,52,0
Armenia,ARM,7-Apr-20,11,1
Armenia,ARM,8-Apr-20,20,0
Armenia,ARM,9-Apr-20,28,1
Armenia,ARM,10-Apr-20,40,1
Armenia,ARM,11-Apr-20,16,1
Armenia,ARM,12-Apr-20,30,2
Armenia,ARM,13-Apr-20,46,0
Armenia,ARM,14-Apr-20,26,1
Armenia,ARM,15-Apr-20,72,3
Armenia,ARM,16-Apr-20,48,1
Armenia,ARM,17-Apr-20,42,1
Armenia,ARM,18-Apr-20,47,1
Armenia,ARM,19-Apr-20,43,0
Armenia,ARM,20-Apr-20,48,2
Armenia,ARM,21-Apr-20,62,2
Armenia,ARM,22-Apr-20,72,0
Armenia,ARM,23-Apr-20,50,0
Armenia,ARM,24-Apr-20,73,3
Armenia,ARM,25-Apr-20,81,1
Armenia,ARM,26-Apr-20,69,0
Armenia,ARM,27-Apr-20,62,1
Armenia,ARM,28-Apr-20,59,1
Armenia,ARM,29-Apr-20,65,0
Armenia,ARM,30-Apr-20,0,0
Armenia,ARM,1-May-20,134,2
Armenia,ARM,2-May-20,82,1
Armenia,ARM,3-May-20,125,0
Armenia,ARM,4-May-20,113,2
Armenia,ARM,5-May-20,121,4
Armenia,ARM,6-May-20,112,1
Armenia,ARM,7-May-20,163,0
Armenia,ARM,8-May-20,102,2
Armenia,ARM,9-May-20,145,1
Armenia,ARM,10-May-20,146,1
Armenia,ARM,11-May-20,138,1
Armenia,ARM,12-May-20,79,1
Armenia,ARM,13-May-20,146,1
Armenia,ARM,14-May-20,180,1
Armenia,ARM,15-May-20,142,1
Armenia,ARM,16-May-20,184,3
Armenia,ARM,17-May-20,239,3
Armenia,ARM,18-May-20,189,5
Armenia,ARM,19-May-20,351,1
Armenia,ARM,20-May-20,218,3
Armenia,ARM,21-May-20,230,3
Armenia,ARM,22-May-20,335,3
Armenia,ARM,23-May-20,322,4
Armenia,ARM,24-May-20,374,3
Armenia,ARM,25-May-20,359,4
Armenia,ARM,26-May-20,452,6
Armenia,ARM,27-May-20,289,4
Armenia,ARM,28-May-20,372,7
Armenia,ARM,29-May-20,442,15
Armenia,ARM,30-May-20,460,7
Armenia,ARM,31-May-20,251,7
Armenia,ARM,1-Jun-20,355,4
Armenia,ARM,2-Jun-20,210,8
Armenia,ARM,3-Jun-20,517,19
Armenia,ARM,4-Jun-20,515,12
Armenia,ARM,5-Jun-20,697,6
Armenia,ARM,6-Jun-20,596,7
Armenia,ARM,7-Jun-20,547,7
Armenia,ARM,8-Jun-20,766,10
Armenia,ARM,9-Jun-20,195,11
Armenia,ARM,10-Jun-20,350,6
Armenia,ARM,11-Jun-20,428,10
Armenia,ARM,12-Jun-20,566,18
Armenia,ARM,13-Jun-20,612,13
Armenia,ARM,14-Jun-20,723,6
Aruba,ABW,13-Mar-20,2,0
Aruba,ABW,20-Mar-20,2,0
Aruba,ABW,24-Mar-20,8,0
Aruba,ABW,25-Mar-20,5,0
Aruba,ABW,26-Mar-20,2,0
Aruba,ABW,27-Mar-20,9,0
Aruba,ABW,28-Mar-20,0,0
Aruba,ABW,29-Mar-20,0,0
Aruba,ABW,30-Mar-20,22,0
Aruba,ABW,1-Apr-20,5,0
Aruba,ABW,2-Apr-20,0,0
Aruba,ABW,3-Apr-20,5,0
Aruba,ABW,4-Apr-20,2,0
Aruba,ABW,5-Apr-20,2,0
Aruba,ABW,6-Apr-20,0,0
Aruba,ABW,7-Apr-20,7,0
Aruba,ABW,8-Apr-20,3,0
Aruba,ABW,9-Apr-20,3,0
Aruba,ABW,10-Apr-20,5,0
Aruba,ABW,11-Apr-20,4,0
Aruba,ABW,12-Apr-20,6,0
Aruba,ABW,13-Apr-20,0,0
Aruba,ABW,14-Apr-20,0,0
Aruba,ABW,15-Apr-20,0,0
Aruba,ABW,16-Apr-20,1,1
Aruba,ABW,17-Apr-20,2,0
Aruba,ABW,18-Apr-20,1,1
Aruba,ABW,19-Apr-20,0,0
Aruba,ABW,20-Apr-20,1,0
Aruba,ABW,21-Apr-20,0,0
Aruba,ABW,22-Apr-20,0,0
Aruba,ABW,23-Apr-20,3,0
Aruba,ABW,24-Apr-20,0,0
Aruba,ABW,25-Apr-20,0,0
Aruba,ABW,26-Apr-20,0,0
Aruba,ABW,27-Apr-20,0,0
Aruba,ABW,28-Apr-20,0,0
Aruba,ABW,29-Apr-20,0,0
Aruba,ABW,30-Apr-20,0,0
Aruba,ABW,1-May-20,0,0
Aruba,ABW,2-May-20,0,0
Aruba,ABW,3-May-20,0,0
Aruba,ABW,4-May-20,0,0
Aruba,ABW,5-May-20,0,0
Aruba,ABW,6-May-20,0,0
Aruba,ABW,7-May-20,1,0
Aruba,ABW,8-May-20,0,1
Aruba,ABW,9-May-20,0,0
Aruba,ABW,10-May-20,0,0
Aruba,ABW,11-May-20,0,0
Aruba,ABW,12-May-20,0,0
Aruba,ABW,13-May-20,0,0
Aruba,ABW,14-May-20,0,0
Aruba,ABW,15-May-20,0,0
Aruba,ABW,16-May-20,0,0
Aruba,ABW,17-May-20,0,0
Aruba,ABW,18-May-20,0,0
Aruba,ABW,19-May-20,0,0
Aruba,ABW,20-May-20,0,0
Aruba,ABW,21-May-20,0,0
Aruba,ABW,22-May-20,0,0
Aruba,ABW,23-May-20,0,0
Aruba,ABW,24-May-20,0,0
Aruba,ABW,25-May-20,0,0
Aruba,ABW,26-May-20,0,0
Aruba,ABW,27-May-20,0,0
Aruba,ABW,28-May-20,0,0
Aruba,ABW,29-May-20,0,0
Aruba,ABW,30-May-20,0,0
Aruba,ABW,31-May-20,0,0
Aruba,ABW,1-Jun-20,0,0
Aruba,ABW,2-Jun-20,0,0
Aruba,ABW,3-Jun-20,0,0
Aruba,ABW,4-Jun-20,0,0
Aruba,ABW,5-Jun-20,0,0
Aruba,ABW,6-Jun-20,0,0
Aruba,ABW,7-Jun-20,0,0
Aruba,ABW,8-Jun-20,0,0
Aruba,ABW,9-Jun-20,0,0
Aruba,ABW,10-Jun-20,0,0
Aruba,ABW,11-Jun-20,0,0
Aruba,ABW,12-Jun-20,0,0
Aruba,ABW,13-Jun-20,0,0
Aruba,ABW,14-Jun-20,0,0
Asia,,31-Dec-19,27,0
Asia,,1-Jan-20,0,0
Asia,,2-Jan-20,0,0
Asia,,3-Jan-20,17,0
Asia,,4-Jan-20,0,0
Asia,,5-Jan-20,15,0
Asia,,6-Jan-20,0,0
Asia,,7-Jan-20,0,0
Asia,,8-Jan-20,0,0
Asia,,9-Jan-20,0,0
Asia,,10-Jan-20,0,0
Asia,,11-Jan-20,0,1
Asia,,12-Jan-20,0,0
Asia,,13-Jan-20,1,0
Asia,,14-Jan-20,0,0
Asia,,15-Jan-20,1,1
Asia,,16-Jan-20,0,0
Asia,,17-Jan-20,5,0
Asia,,18-Jan-20,17,0
Asia,,19-Jan-20,136,1
Asia,,20-Jan-20,20,0
Asia,,21-Jan-20,152,3
Asia,,22-Jan-20,142,11
Asia,,23-Jan-20,97,0
Asia,,24-Jan-20,266,9
Asia,,25-Jan-20,448,15
Asia,,26-Jan-20,669,15
Asia,,27-Jan-20,794,25
Asia,,28-Jan-20,1765,25
Asia,,29-Jan-20,1475,26
Asia,,30-Jan-20,1752,38
Asia,,31-Jan-20,1994,43
Asia,,1-Feb-20,2110,46
Asia,,2-Feb-20,2604,46
Asia,,3-Feb-20,2814,57
Asia,,4-Feb-20,3240,65
Asia,,5-Feb-20,3895,66
Asia,,6-Feb-20,3739,72
Asia,,7-Feb-20,3172,73
Asia,,8-Feb-20,3433,86
Asia,,9-Feb-20,2618,89
Asia,,10-Feb-20,2981,97
Asia,,11-Feb-20,2495,108
Asia,,12-Feb-20,2031,97
Asia,,13-Feb-20,15149,255
Asia,,14-Feb-20,4166,13
Asia,,15-Feb-20,2558,143
Asia,,16-Feb-20,2028,142
Asia,,17-Feb-20,2066,106
Asia,,18-Feb-20,1896,98
Asia,,19-Feb-20,1776,139
Asia,,20-Feb-20,453,114
Asia,,21-Feb-20,979,119
Asia,,22-Feb-20,1048,112
Asia,,23-Feb-20,945,102
Asia,,24-Feb-20,413,155
Asia,,25-Feb-20,675,75
Asia,,26-Feb-20,756,58
Asia,,27-Feb-20,986,36
Asia,,28-Feb-20,920,52
Asia,,29-Feb-20,1525,58
Asia,,1-Mar-20,1405,48
Asia,,2-Mar-20,1328,59
Asia,,3-Mar-20,1273,50
Asia,,4-Mar-20,1514,52
Asia,,5-Mar-20,1253,49
Asia,,6-Mar-20,1357,54
Asia,,7-Mar-20,1962,47
Asia,,8-Mar-20,1625,54
Asia,,9-Mar-20,1165,78
Asia,,10-Mar-20,915,65
Asia,,11-Mar-20,1345,86
Asia,,12-Mar-20,1630,88
Asia,,13-Mar-20,1373,88
Asia,,14-Mar-20,1825,116
Asia,,15-Mar-20,1803,111
Asia,,16-Mar-20,1943,135
Asia,,17-Mar-20,1823,150
Asia,,18-Mar-20,1952,162
Asia,,19-Mar-20,2101,167
Asia,,20-Mar-20,2405,187
Asia,,21-Mar-20,2539,177
Asia,,22-Mar-20,2979,174
Asia,,23-Mar-20,2738,187
Asia,,24-Mar-20,3214,172
Asia,,25-Mar-20,4127,159
Asia,,26-Mar-20,4617,193
Asia,,27-Mar-20,5386,241
Asia,,28-Mar-20,7041,203
Asia,,29-Mar-20,7375,226
Asia,,30-Mar-20,7108,200
Asia,,31-Mar-20,7602,219
Asia,,1-Apr-20,7793,235
Asia,,2-Apr-20,8429,278
Asia,,3-Apr-20,8875,295
Asia,,4-Apr-20,6305,150
Asia,,5-Apr-20,12331,444
Asia,,6-Apr-20,10209,328
Asia,,7-Apr-20,9368,279
Asia,,8-Apr-20,9617,316
Asia,,9-Apr-20,9526,288
Asia,,10-Apr-20,10176,351
Asia,,11-Apr-20,11050,329
Asia,,12-Apr-20,13084,386
Asia,,13-Apr-20,11521,388
Asia,,14-Apr-20,11760,342
Asia,,15-Apr-20,11234,389
Asia,,16-Apr-20,11417,340
